,datetime,open_price,higest_price,lowest_price,price_1d,volume,1D_EMA_5,1D_EMA_10,1D_EMA_15,price_1w,1W_EMA_5,1W_EMA_10,1W_EMA_15
245,2021-01-04,4344.23,4344.23,4058.57,4129.24,535,3810.746607582654,3582.4322404264585,3476.6877960696665,,,,
246,2021-01-05,4047.19,4124.45,3719.01,3874.72,3071,3832.07107172177,3635.5754694398297,3526.4418215609585,,,,
247,2021-01-06,3802.85,4101.09,3766.92,3832.79,1680,3832.31071448118,3671.432656814406,3564.735343865839,,,,
248,2021-01-07,3909.45,4192.12,3839.38,4036.41,2589,3900.3438096541204,3737.792173757241,3623.694675882609,4002.156,3472.5144058052256,3128.597859282313,2838.753437545434
249,2021-01-10,4116.66,4282.55,4116.66,4184.93,4839,3995.2058731027473,3819.0899603468333,3693.849091397283,,,,
250,2021-01-11,4192.12,4192.12,4102.29,4162.18,1795,4050.863915401832,3881.4699675565,3752.3904549726226,,,,
251,2021-01-12,4132.23,4185.53,4081.33,4132.23,948,4077.9859436012216,3927.0627007280445,3799.870398101045,,,,
252,2021-01-13,4072.94,4161.58,4072.94,4150.2,842,4102.057295734148,3967.633118777491,3843.6615983384145,,,,
253,2021-01-17,4232.84,4565.22,4232.84,4565.22,3197,4256.444863822766,4076.285278999765,3933.856398546113,,,,
254,2021-01-18,4656.25,5021.56,4656.25,4850.88,2903,4454.589909215178,4217.120682817989,4048.484348727849,,,,
255,2021-01-19,4947.9,5090.43,4536.47,4895.2,3659,4601.459939476785,4340.4078313965365,4154.323805136868,,,,
256,2021-01-20,4820.94,4910.77,4753.86,4898.79,2213,4700.5699596511895,4441.9318620517115,4247.38207949476,,,,
257,2021-01-21,4910.17,4910.77,4820.94,4910.17,1171,4770.43663976746,4527.0660689514,4330.230569557914,4824.052000000001,4075.220402580101,3589.9049636517966,3231.1410849957224
258,2021-01-24,4880.82,4918.55,4731.11,4790.99,1779,4777.287759844974,4575.052238232964,4387.825498363175,,,,
259,2021-01-25,4790.99,5270.09,4790.99,4940.71,1507,4831.76183989665,4641.535467645152,4456.936061067779,,,,
260,2021-01-26,5030.54,5030.54,4787.4,4788.0,900,4817.1745599311,4668.16538261876,4498.319053434307,,,,
261,2021-01-27,4788.0,4910.77,4788.0,4850.88,1471,4828.409706620734,4701.386222142622,4542.389171755018,,,,
262,2021-01-28,4850.88,5046.71,4761.05,4850.88,1515,4835.8998044138225,4728.566909025782,4580.950525285641,4844.2919999999995,4331.577601720068,3817.975333896924,3432.7849493712574
263,2021-01-31,4910.77,4910.77,4790.99,4820.94,2022,4830.913202942548,4745.362016475639,4610.949209624936,,,,
264,2021-02-01,4832.91,4916.76,4820.94,4910.77,2008,4857.532135295032,4775.436195298251,4648.426808421818,,,,
265,2021-02-02,4812.55,5000.6,4833.51,4925.74,2814,4880.268090196689,4802.764159789478,4683.090957369091,,,,
266,2021-02-03,4910.77,4973.65,4850.88,4880.82,2351,4880.452060131126,4816.956130736845,4707.807087697955,,,,
267,2021-02-04,4850.88,5105.4,4827.52,5089.83,6874,4950.244706754084,4866.569561511964,4755.5599517357105,4925.62,4529.5917344800455,4019.365273188392,3619.3893306998502
268,2021-02-07,5089.83,5398.85,5089.83,5217.39,2993,5039.293137836057,4930.3550957825155,4813.2887077687465,,,,
269,2021-02-08,5217.39,5329.98,5127.56,5180.26,879,5086.2820918907055,4975.792351094786,4859.160119297653,,,,
270,2021-02-09,5281.47,5283.87,5014.97,5108.4,1118,5093.654727927137,4999.902832713915,4890.315104385447,,,,
271,2021-02-10,4986.82,5081.45,4906.58,4906.58,3800,5031.296485284758,4982.935044947749,4892.348216337266,,,,
272,2021-02-11,4853.87,5029.94,4808.96,4832.91,1086,4965.167656856505,4955.657764048158,4884.918439295108,5049.108,4702.763822986697,4206.591223517775,3798.104164362369
273,2021-02-14,4850.88,4853.87,4701.76,4789.8,7193,4906.71177123767,4925.501806948493,4873.02863438322,,,,
274,2021-02-15,4885.02,4982.63,4885.02,4919.75,1897,4911.05784749178,4924.456023866949,4878.868805085318,,,,
275,2021-02-16,5016.77,5016.77,4850.88,4850.88,983,4890.998564994521,4911.078564982049,4875.370204449653,,,,
276,2021-02-17,4946.7,4958.08,4835.31,4958.08,2288,4913.359043329681,4919.624280439858,4885.708928893447,,,,
277,2021-02-18,5056.89,5157.5,4877.83,5090.43,4666,4972.382695553121,4950.679865814429,4911.299062781766,4921.7880000000005,4775.7718819911315,4336.627001059997,3938.564643817073
278,2021-02-21,5186.25,5186.25,5072.46,5120.37,1354,5021.711797035414,4981.532617484532,4937.432929934046,,,,
279,2021-02-22,5090.43,5090.43,4880.82,4952.09,1609,4998.504531356943,4976.179414305526,4939.26506369229,,,,
280,2021-02-23,4896.39,5000.6,4757.46,5000.6,3292,4999.203020904629,4980.61952079543,4946.931930730753,,,,
281,2021-02-24,5060.49,5144.33,4971.25,5003.59,1593,5000.665347269753,4984.795971559896,4954.014189389409,,,,
282,2021-02-25,5090.43,5206.01,4903.58,4903.58,3747,4968.303564846502,4970.029431276279,4947.709915715733,4996.046,4849.196587994088,4456.521364503634,4070.7498133399386
283,2021-02-28,4904.78,5039.53,4883.22,4883.22,2602,4939.942376564335,4954.245898316955,4939.648676251266,,,,
284,2021-03-01,5126.96,5126.96,4911.97,5059.89,4105,4979.924917709557,4973.453916804781,4954.678841719858,,,,
285,2021-03-02,5123.37,5565.34,5029.94,5565.34,15215,5175.063278473039,5081.069568294821,5031.011486504876,,,,
286,2021-03-03,5565.34,6121.69,5450.35,6121.69,9310,5490.605518982025,5270.273283150307,5167.346300691767,,,,
287,2021-03-04,6243.86,6733.74,6243.86,6587.62,6431,5856.277012654684,5509.79086803207,5344.880513105297,5643.552000000001,5113.981725329393,4672.345116412063,4267.350086672446
288,2021-03-08,6455.86,6467.84,6080.37,6258.23,5216,5990.261341769789,5645.870710208056,5459.049198967135,,,,
289,2021-03-09,6133.07,6176.19,6018.68,6167.8,1917,6049.440894513194,5740.766944715682,5547.643049096244,,,,
290,2021-03-10,6049.23,6784.05,5965.39,6706.79,5783,6268.557263008795,5916.4075002219215,5692.536417959213,,,,
291,2021-03-14,6827.16,6840.34,6285.18,6319.92,1723,6285.678175339197,5989.77340927248,5770.959365714311,,,,
292,2021-03-15,6446.28,6527.73,6104.32,6419.93,2819,6330.428783559465,6067.9836984956655,5852.080695000022,,,,
293,2021-03-16,6291.77,6527.73,6288.18,6288.18,2139,6316.345855706311,6108.019389678271,5906.593108125019,,,,
294,2021-03-17,6243.26,6587.62,6243.26,6366.03,2524,6332.9072371375405,6154.930409736767,5964.022719609392,,,,
295,2021-03-18,6378.61,6467.84,6279.79,6294.17,2449,6319.994824758361,6180.246698875536,6005.291129658218,6337.646,5802.675359405657,5228.802367184933,4756.946389275258
296,2021-03-21,6406.16,6419.33,6248.65,6318.12,3318,6319.369883172241,6205.3145718072565,6044.394738450941,,,,
